"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters","MatchNum","Y","MatchNum_Cons","Y_Cons","Green_1_Total","Green_2_Total","Green_3_Total","Green_4_Total","Green_5_Total","G","Green_1_Total_Cons","Green_2_Total_Cons","Green_3_Total_Cons","Green_4_Total_Cons","Green_5_Total_Cons","G_Cons","C","C_Cons"
"cycad","c","y","c","a","d","cyad",5065,0.879951355107714,2885,0.501216122307158,439,64,183,338,430,0.252605976372481,439,64,183,0,430,0.193884642112578,0.409442321056289,0.270717512161223
"cycle","c","y","c","l","e","cyle",5876,1.02084781097985,3219,0.559242529534399,439,64,183,364,594,0.285615010423905,439,64,183,364,0,0.182418346073662,0.469423210562891,0.276624391938846
"cylix","c","y","l","i","x","cylix",4894,0.850243224461432,3356,0.583043780403058,439,64,387,283,29,0.208825573314802,439,64,387,0,29,0.159659485753996,0.369179986101459,0.265505559416261
"cymar","c","y","m","a","r","cymar",6557,1.13915913829048,4377,0.760423905489924,439,64,208,338,400,0.251737317581654,439,64,208,0,400,0.193015983321751,0.47359277275886,0.334867963863794
"cymba","c","y","m","b","a","cymba",5427,0.942842251563586,3247,0.56410701876303,439,64,208,98,177,0.171299513551077,439,64,208,98,0,0.140548992355803,0.364185198054204,0.246438498957609
"cynic","c","y","n","i","c","cyni",4542,0.789089645587213,3004,0.521890201528839,439,64,409,283,47,0.215774843641418,439,64,409,0,47,0.166608756080612,0.359103544127867,0.255429117442668
"cypre","c","y","p","r","e","cypre",7135,1.23957609451008,4478,0.777970813064628,439,64,168,309,594,0.273453787352328,439,64,168,309,0,0.170257123002085,0.514984364141765,0.322185545517721
"cyrus","c","y","r","u","s","cyrus",7324,1.27241139680334,6257,1.08703961084086,439,64,474,153,1763,0.502605976372481,439,64,474,0,1763,0.476025017373176,0.695057331480195,0.628778665740097
"cyton","c","y","t","o","n","cyton",6147,1.06792911744267,4465,0.775712300208478,439,64,279,261,202,0.216296038915914,439,64,279,0,202,0.170952050034746,0.429204308547602,0.322142112578179
"dabba","d","a","b","b","a","dab",3947,0.685719249478805,1767,0.306984016678249,310,929,127,98,177,0.285093815149409,310,0,127,98,0,0.0929464906184851,0.385250173731758,0.146455872133426
"dabby","d","a","b","b","y","daby",4814,0.8363446838082,2634,0.457609451007644,310,929,127,98,664,0.369701181375956,310,0,127,98,664,0.208304378040306,0.486362056984017,0.27063064628214
"dadap","d","a","d","a","p","dap",4173,0.724982626824183,1993,0.346247394023628,310,929,177,338,90,0.320361362056984,310,0,177,0,90,0.100243224461432,0.421516678248784,0.161744266851981
"daddy","d","a","d","d","y","day",4146,0.720291869353718,1966,0.341556636553162,310,929,177,217,664,0.399061848505907,310,0,177,217,664,0.237665045170257,0.47936935371786,0.263637943015983
"daffy","d","a","f","f","y","dafy",4647,0.80733148019458,2467,0.428596247394024,310,929,86,99,664,0.36275191104934,310,0,86,99,664,0.20135510771369,0.47389680333565,0.258165392633773
"dagga","d","a","g","g","a","dag",3929,0.682592077831828,1749,0.303856845031272,310,929,138,175,177,0.300382209867964,310,0,138,175,0,0.10823488533704,0.39593467685893,0.157140375260598
"daggy","d","a","g","g","y","dagy",4796,0.833217512161223,2616,0.454482279360667,310,929,138,175,664,0.38498957609451,310,0,138,175,664,0.22359277275886,0.497046560111188,0.281315149409312
"daily","d","a","i","l","y","daily",7117,1.2364489228631,3399,0.59051424600417,310,929,515,364,664,0.483321751216122,310,0,0,364,664,0.232453092425295,0.671603544127866,0.321968380820014
"daira","d","a","i","r","a","dair",6615,1.14923558026407,2897,0.503300903405142,310,929,515,309,177,0.389159138290479,310,0,0,309,0,0.107539958304378,0.579178248783878,0.206480194579569
"dairi","d","a","i","r","i","dair",6615,1.14923558026407,2897,0.503300903405142,310,929,515,309,44,0.366052814454482,310,0,0,309,0,0.107539958304378,0.56184850590688,0.206480194579569
"dairy","d","a","i","r","y","dairy",7482,1.29986101459347,3764,0.653926337734538,310,929,515,309,664,0.473766504517026,310,0,0,309,664,0.222897845726199,0.680290132036136,0.330654968728284
"daisy","d","a","i","s","y","daisy",8357,1.45187630298819,4639,0.805941626129256,310,929,515,256,664,0.46455872133426,310,0,0,256,664,0.213690062543433,0.711388116747741,0.361752953439889
"daiva","d","a","i","v","a","daiv",5125,0.890375260597637,1407,0.244440583738707,310,929,515,60,177,0.345899930507297,310,0,0,60,0,0.0642807505211953,0.482018763029882,0.109320708825573
"daker","d","a","k","e","r","daker",8307,1.44318971507992,3470,0.602849200833912,310,929,89,1227,400,0.513377345378735,310,0,89,0,400,0.138811674774149,0.745830437804031,0.25482105628909
"dakir","d","a","k","i","r","dakir",7188,1.24878387769284,3470,0.602849200833912,310,929,89,283,400,0.349374565670605,310,0,89,0,400,0.138811674774149,0.574226893676164,0.25482105628909
"dalar","d","a","l","a","r","dalr",6510,1.13099374565671,4330,0.75225851285615,310,929,387,338,400,0.410701876302988,310,0,387,0,400,0.190583738707436,0.590774843641418,0.331002432244614
"daler","d","a","l","e","r","daler",9167,1.59259902710215,4330,0.75225851285615,310,929,387,1227,400,0.565149409312022,310,0,387,0,400,0.190583738707436,0.822011813759555,0.331002432244614
"dalle","d","a","l","l","e","dale",7369,1.28022932592078,2532,0.439888811674774,310,929,387,364,594,0.448922863099375,310,0,387,364,0,0.184329395413482,0.656749478804725,0.248219249478805
"dally","d","a","l","l","y","daly",5579,0.969249478804725,3399,0.59051424600417,310,929,387,364,664,0.461084086170952,310,0,387,364,664,0.299687282835302,0.588125434329395,0.372394023627519
"daman","d","a","m","a","n","damn",5290,0.919041000694927,3110,0.540305767894371,310,929,208,338,202,0.345205003474635,310,0,208,0,202,0.125086865879083,0.488664002779708,0.228891591382905
"damie","d","a","m","i","e","damie",8267,1.4362404447533,1892,0.328700486448923,310,929,208,283,594,0.403752605976372,310,0,208,0,0,0.0899930507296734,0.661874565670605,0.149669909659486
"damme","d","a","m","m","e","dame",6729,1.16904100069493,1892,0.328700486448923,310,929,208,187,594,0.387074357192495,310,0,208,187,0,0.122480889506602,0.582566018068103,0.174035788742182
"dampy","d","a","m","p","y","dampy",5833,1.01337734537874,3653,0.634642112578179,310,929,208,195,664,0.400625434329395,310,0,208,195,664,0.239228630993746,0.55381341209173,0.338082001389854
"dance","d","a","n","c","e","dance",8073,1.40253648366921,3236,0.562195969423211,310,929,409,209,594,0.425816539263377,310,0,409,209,0,0.161223071577484,0.669996525364837,0.261466296038916
"danda","d","a","n","d","a","dan",4497,0.781271716469771,2317,0.402536483669215,310,929,409,217,177,0.354760250173732,310,0,409,217,0,0.162612925642807,0.461388116747741,0.222593815149409
"dandy","d","a","n","d","y","dany",5364,0.931897150799166,3184,0.55316191799861,310,929,409,217,664,0.439367616400278,310,0,409,217,664,0.277970813064628,0.5625,0.346768589298124
"danio","d","a","n","i","o","danio",7717,1.34068797776234,2317,0.402536483669215,310,929,409,283,149,0.361362056984017,310,0,409,0,0,0.124913134120917,0.606193537178596,0.194318971507992
"danli","d","a","n","l","i","danli",7468,1.29742876997915,3750,0.651494093120222,310,929,409,364,44,0.357192494788047,310,0,409,364,0,0.18815149409312,0.592251563585823,0.303987143849896
"danta","d","a","n","t","a","dant",5958,1.03509381514941,3778,0.656358582348853,310,929,409,446,177,0.394544822793607,310,0,409,446,0,0.202397498262682,0.554682070882557,0.315887769284225
"darac","d","a","r","a","c","darc",5996,1.04169562195969,3816,0.662960389159138,310,929,474,338,47,0.364489228630994,310,0,474,0,47,0.144371091035441,0.533790826963169,0.274018415566366
"daraf","d","a","r","a","f","darf",5578,0.96907574704656,3398,0.590340514246004,310,929,474,338,43,0.363794301598332,310,0,474,0,43,0.14367616400278,0.515114662960389,0.255342251563586
"darat","d","a","r","a","t","dart",6538,1.13585823488534,4358,0.757123002084781,310,929,474,338,359,0.418693537178596,310,0,474,0,359,0.198575399583044,0.597984711605281,0.338212300208478
"darby","d","a","r","b","y","darby",6612,1.14871438498958,4432,0.76997915218902,310,929,474,98,664,0.429986101459347,310,0,474,98,664,0.268589298123697,0.609668172341904,0.393936761640028
"darer","d","a","r","e","r","dare",7734,1.34364141765115,2897,0.503300903405142,310,929,474,1227,400,0.580264072272411,310,0,474,0,400,0.205698401667825,0.771108408617095,0.280099027102154
"daric","d","a","r","i","c","daric",7534,1.30889506601807,3816,0.662960389159138,310,929,474,283,47,0.354933981931897,310,0,474,0,47,0.144371091035441,0.59342425295344,0.274018415566366
"darky","d","a","r","k","y","darky",6517,1.13220986796386,4337,0.753474635163308,310,929,474,242,664,0.455003474635163,310,0,474,242,664,0.293606671299514,0.624305072967339,0.408573662265462
"daroo","d","a","r","o","o","daro",6759,1.17425295343989,2897,0.503300903405142,310,929,474,261,149,0.368832522585129,310,0,474,0,0,0.136205698401668,0.570187630298819,0.227979499652536
"darst","d","a","r","s","t","darst",9211,1.60024322446143,7031,1.22150799166088,310,929,474,256,359,0.404447533009034,310,0,474,256,359,0.243050729673384,0.703396455872134,0.487665045170257
"darts","d","a","r","t","s","darts",9211,1.60024322446143,7031,1.22150799166088,310,929,474,446,1763,0.68137595552467,310,0,474,446,1763,0.51997915218902,0.91109277275886,0.695361362056984
"dashy","d","a","s","h","y","dashy",7609,1.32192494788047,5429,0.943189715079917,310,929,247,72,664,0.386031966643502,310,0,247,72,664,0.224635163307853,0.620005211952745,0.404273801250869
"dasnt","d","a","s","n","t","dasnt",8631,1.4994788047255,6451,1.12074357192495,310,929,247,385,359,0.387421820708826,310,0,247,385,359,0.226025017373176,0.665436066712995,0.449704656011119
"dassy","d","a","s","s","y","dasy",6819,1.18467685892981,4639,0.805941626129256,310,929,247,256,664,0.417998610145935,310,0,247,256,664,0.256601806810285,0.609668172341904,0.393936761640028
"datch","d","a","t","c","h","datch",6449,1.12039610840862,4269,0.741660875608061,310,929,279,209,191,0.333217512161223,310,0,279,209,191,0.171820708825573,0.530012161223072,0.314280750521195
"dater","d","a","t","e","r","dater",9195,1.59746351633079,4358,0.757123002084781,310,929,279,1227,400,0.54638637943016,310,0,279,0,400,0.171820708825573,0.809155663655316,0.318146282140375
"datil","d","a","t","i","l","datil",7711,1.33964558721334,3993,0.693710910354413,310,929,279,283,201,0.347810979847116,310,0,279,0,201,0.13724808895066,0.595769631688673,0.276363794301598
"datum","d","a","t","u","m","datum",6600,1.14662960389159,3353,0.582522585128561,310,929,279,153,76,0.303509381514941,310,0,279,0,76,0.115531619179986,0.514289437109104,0.23227936066713
"daube","d","a","u","b","e","daube",7671,1.33269631688673,1767,0.306984016678249,310,929,312,98,594,0.389680333564976,310,0,0,98,0,0.0708825573314802,0.625434329395413,0.129907922168172
"dauby","d","a","u","b","y","dauby",5881,1.02171646977067,2634,0.457609451007644,310,929,312,98,664,0.401841556636553,310,0,0,98,664,0.186240444753301,0.556810284920083,0.254082696316887
"daunt","d","a","u","n","t","daunt",7025,1.22046560111188,3778,0.656358582348853,310,929,312,385,359,0.398714384989576,310,0,0,385,359,0.183113273106324,0.604152189020153,0.301424600416956
"daven","d","a","v","e","n","daven",7462,1.29638637943016,2625,0.456045865184156,310,929,120,1227,202,0.484364141765115,310,0,120,0,202,0.109798471160528,0.687369701181376,0.196360319666435
"daver","d","a","v","e","r","daver",8042,1.39715079916609,3205,0.556810284920083,310,929,120,1227,400,0.518763029881862,310,0,120,0,400,0.144197359277276,0.738359972202919,0.247350590687978
"davit","d","a","v","i","t","davit",6586,1.14419735927728,2868,0.498262682418346,310,929,120,283,359,0.347637248088951,310,0,120,0,359,0.137074357192495,0.546777275886032,0.227371438498958
"dawdy","d","a","w","d","y","dawy",4646,0.807157748436414,2466,0.428422515635858,310,929,97,217,664,0.385163307852675,310,0,97,217,664,0.223766504517026,0.49066191799861,0.274930507296734
"dawny","d","a","w","n","y","dawny",5864,1.01876302988186,3684,0.640027797081306,310,929,97,385,664,0.414350243224461,310,0,97,385,664,0.252953439888812,0.565453439888812,0.349722029186935
"dawut","d","a","w","u","t","dawut",6307,1.09572619874913,3060,0.531619179986101,310,929,97,153,359,0.321056289089646,310,0,97,0,359,0.133078526754691,0.514723766504517,0.232713690062543
"dayal","d","a","y","a","l","dayl",5579,0.969249478804725,3399,0.59051424600417,310,929,67,338,201,0.320535093815149,310,0,67,0,201,0.100416956219597,0.482713690062543,0.22294127866574
"dazed","d","a","z","e","d","daze",6056,1.05211952744962,1219,0.211779013203614,310,929,51,1227,430,0.511987491313412,310,0,51,0,430,0.137421820708826,0.647020500347464,0.156011118832523
"deair","d","e","a","i","r","deair",9272,1.61084086170952,2897,0.503300903405142,310,659,604,283,400,0.391938846421126,310,0,0,0,400,0.123349548297429,0.696664350243224,0.218337387074357
"dealt","d","e","a","l","t","dealt",8830,1.53405142460042,3993,0.693710910354413,310,659,604,364,359,0.398888116747741,310,0,0,364,359,0.179464906184851,0.68267894371091,0.308026407227241
"deary","d","e","a","r","y","deary",8601,1.49426685198054,3764,0.653926337734538,310,659,604,309,664,0.44232105628909,310,0,0,309,664,0.222897845726199,0.705307505211953,0.330654968728284
"deash","d","e","a","s","h","deash",9399,1.63290479499653,4562,0.792564280750521,310,659,604,256,191,0.350938151494093,310,0,0,256,191,0.131514940931202,0.671429812369701,0.296777275886032
"death","d","e","a","t","h","death",8187,1.42234190410007,3350,0.582001389854065,310,659,604,446,191,0.383947185545518,310,0,0,446,191,0.164523974982627,0.643545865184156,0.268893328700486
"deave","d","e","a","v","e","deav",6244,1.08478109798471,1407,0.244440583738707,310,659,604,60,594,0.386900625434329,310,0,0,60,0,0.0642807505211953,0.561370743571925,0.109320708825573
"debar","d","e","b","a","r","debar",8402,1.45969423210563,3565,0.619353717859625,310,659,127,338,400,0.31862404447533,310,0,127,0,400,0.145413481584434,0.603891591382905,0.263898540653231
"debby","d","e","b","b","y","deby",5291,0.919214732453092,2634,0.457609451007644,310,659,127,98,664,0.3227936066713,310,0,127,98,664,0.208304378040306,0.471898888116748,0.27063064628214
"deben","d","e","b","e","n","debn",5642,0.980194579569145,2985,0.518589298123697,310,659,127,1227,202,0.438672689367616,310,0,127,0,202,0.111014593467686,0.574053161917999,0.212908269631689
"debit","d","e","b","i","t","debit",7423,1.28961084086171,3228,0.560806115357887,310,659,127,283,359,0.301945795691452,310,0,127,0,359,0.138290479499653,0.548862056984017,0.243919388464211
"debus","d","e","b","u","s","debus",8164,1.41834607366227,4440,0.771369006254343,310,659,127,153,1763,0.523280055594163,310,0,127,0,1763,0.382209867963864,0.747046560111188,0.479499652536484
"debut","d","e","b","u","t","debut",6952,1.20778318276581,3228,0.560806115357887,310,659,127,153,359,0.279360667129951,310,0,127,0,359,0.138290479499653,0.511466296038916,0.243919388464211
"decad","d","e","c","a","d","deca",6855,1.19093120222377,2018,0.350590687977762,310,659,183,338,430,0.333564975677554,310,0,183,0,430,0.160354412786657,0.547906532314107,0.207913481584434
"decal","d","e","c","a","l","decal",8288,1.43988881167477,3451,0.59954829742877,310,659,183,338,201,0.293780403057679,310,0,183,0,201,0.120569840166782,0.580307505211953,0.240314454482279
"decan","d","e","c","a","n","decan",8073,1.40253648366921,3236,0.562195969423211,310,659,183,338,202,0.293954134815844,310,0,183,0,202,0.120743571924948,0.571099722029187,0.231106671299514
"decap","d","e","c","a","p","decap",7749,1.34624739402363,2912,0.505906879777623,310,659,183,338,90,0.27449617790132,310,0,183,0,90,0.101285615010424,0.542433981931897,0.202440931202224
"decay","d","e","c","a","y","decay",7722,1.34155663655316,2885,0.501216122307158,310,659,183,338,664,0.374218207088256,310,0,183,0,664,0.201007644197359,0.616052814454482,0.276059763724809
"decil","d","e","c","i","l","decil",7646,1.32835302293259,3451,0.59954829742877,310,659,183,283,201,0.284225156358582,310,0,183,0,201,0.120569840166782,0.545257123002085,0.240314454482279
"decke","d","e","c","k","e","deck",5248,0.911744266851981,2591,0.450138985406532,310,659,183,242,594,0.345378735232801,310,0,183,242,0,0.127692842251564,0.486970118137595,0.208304378040306
"decoy","d","e","c","o","y","decoy",7224,1.2550382209868,2885,0.501216122307158,310,659,183,261,664,0.360840861709521,310,0,183,0,664,0.201007644197359,0.584390201528839,0.276059763724809
"decry","d","e","c","r","y","decry",7340,1.27519110493398,4683,0.813585823488534,310,659,183,309,664,0.369179986101459,310,0,183,309,664,0.254690757470466,0.59568276580959,0.394414523974983
"decus","d","e","c","u","s","decus",8415,1.46195274496178,4691,0.814975677553857,310,659,183,153,1763,0.533009034051425,310,0,183,0,1763,0.391938846421126,0.765244961779013,0.497698054204309
"decyl","d","e","c","y","l","decyl",6975,1.21177901320361,4318,0.750173731758165,310,659,183,40,201,0.242008339124392,310,0,183,40,201,0.127519110493398,0.484451007644197,0.28318276580959
"deedy","d","e","e","d","y","dey",4623,0.80316191799861,1966,0.341556636553162,310,659,396,217,664,0.390201528839472,310,0,0,217,664,0.206914523974983,0.493441626129256,0.240575052119527
"defat","d","e","f","a","t","defat",7898,1.37213342599027,3061,0.531792911744267,310,659,86,338,359,0.304378040305768,310,0,86,0,359,0.131167477414871,0.571316886726894,0.23132383599722
"defer","d","e","f","e","r","defr",6055,1.05194579569145,3398,0.590340514246004,310,659,86,1227,400,0.465948575399583,310,0,86,0,400,0.138290479499653,0.61244788047255,0.25130298818624
"defog","d","e","f","o","g","defog",6589,1.14471855455177,2250,0.390896455872133,310,659,86,261,60,0.23905489923558,310,0,86,0,60,0.079221681723419,0.465470813064628,0.157140375260598
"degas","d","e","g","a","s","degas",9259,1.60858234885337,4422,0.768241834607366,310,659,138,338,1763,0.55733148019458,310,0,138,0,1763,0.384120917303683,0.820144197359277,0.480151146629604
"degum","d","e","g","u","m","degum",6266,1.08860319666435,2542,0.441626129256428,310,659,138,153,76,0.232105628908965,310,0,138,0,76,0.0910354412786657,0.446230020847811,0.178683113273106
"deice","d","e","i","c","e","deic",6213,1.07939541348158,2018,0.350590687977762,310,659,515,209,594,0.397324530924253,310,0,0,209,0,0.0901667824878388,0.567842251563586,0.15527275886032
"deify","d","e","i","f","y","deify",6662,1.15740097289785,2467,0.428596247394024,310,659,515,99,664,0.390375260597637,310,0,0,99,664,0.186414176511466,0.582131688672689,0.246959694232106
"deign","d","e","i","g","n","deign",7162,1.24426685198054,2967,0.51546212647672,310,659,515,175,202,0.323314801945796,310,0,0,175,202,0.119353717859625,0.553552814454482,0.218380820013899
"deink","d","e","i","n","k","deink",7085,1.23088950660181,2890,0.502084781097985,310,659,515,385,142,0.349374565670605,310,0,0,385,142,0.145413481584434,0.569753300903405,0.234581306462821
"deism","d","e","i","s","m","deism",8760,1.52189020152884,4565,0.793085476025017,310,659,515,256,76,0.315496872828353,310,0,0,256,76,0.111535788742182,0.617095205003475,0.281923210562891
"deist","d","e","i","s","t","deist",9428,1.63794301598332,5233,0.9091382904795,310,659,515,256,359,0.364662960389159,310,0,0,256,359,0.160701876302988,0.6829829742877,0.347810979847116
"deity","d","e","i","t","y","deity",7622,1.32418346073662,3427,0.595378735232801,310,659,515,446,664,0.450660180681028,310,0,0,446,664,0.246699096594858,0.669041000694927,0.333869006254343
"dekko","d","e","k","k","o","deko",6011,1.04430159833218,1672,0.290479499652536,310,659,89,242,149,0.251737317581654,310,0,89,242,0,0.111362056984017,0.449878387769284,0.156141417651147
"dekle","d","e","k","l","e","dekl",5762,1.00104239054899,3105,0.539437109103544,310,659,89,364,594,0.350243224461432,310,0,89,364,0,0.132557331480195,0.512943015983322,0.234277275886032
"delay","d","e","l","a","y","delay",8236,1.43085476025017,3399,0.59051424600417,310,659,387,338,664,0.409659485753996,310,0,387,0,664,0.236448922863099,0.66495830437804,0.324965253648367
"delft","d","e","l","f","t","delft",7151,1.24235580264072,4494,0.780750521195275,310,659,387,99,359,0.315149409312022,310,0,387,99,359,0.200660180681029,0.546951007644197,0.34568276580959
"delta","d","e","l","t","a","delta",8830,1.53405142460042,3993,0.693710910354413,310,659,387,446,177,0.343815149409312,310,0,387,446,0,0.198575399583044,0.641374218207088,0.322359277275886
"delve","d","e","l","v","e","delv",5497,0.955003474635163,2840,0.493398193189715,310,659,387,60,594,0.349200833912439,310,0,387,60,0,0.131514940931202,0.50065149409312,0.22198575399583
"demal","d","e","m","a","l","demal",8162,1.41799861014593,3325,0.577658095899931,310,659,208,338,201,0.298123697011814,310,0,208,0,201,0.124913134120917,0.578092425295344,0.238099374565671
"demit","d","e","m","i","t","demit",7548,1.31132731063238,3353,0.582522585128561,310,659,208,283,359,0.316018068102849,310,0,208,0,359,0.152362751911049,0.564845378735233,0.259902710215427
"demob","d","e","m","o","b","demob",6899,1.19857539958304,2560,0.444753300903405,310,659,208,261,23,0.253822098679639,310,0,208,0,23,0.0939888811674774,0.49001042390549,0.181679986101459
"demon","d","e","m","o","n","demon",7449,1.29412786657401,3110,0.540305767894371,310,659,208,261,202,0.284920083391244,310,0,208,0,202,0.125086865879083,0.537222029186935,0.228891591382905
"demos","d","e","m","o","s","demos",8904,1.54690757470466,4565,0.793085476025017,310,659,208,261,1763,0.556115357887422,310,0,208,0,1763,0.396282140375261,0.80381341209173,0.4954829742877
"denat","d","e","n","a","t","denat",8615,1.49669909659486,3778,0.656358582348853,310,659,409,338,359,0.36049339819319,310,0,409,0,359,0.187282835302293,0.644544822793607,0.304551772063933
"denda","d","e","n","d","a","dena",7154,1.24287699791522,2317,0.402536483669215,310,659,409,217,177,0.307852675469076,310,0,409,217,0,0.162612925642807,0.541608756080612,0.222593815149409
"denim","d","e","n","i","m","denim",7305,1.26911049339819,3110,0.540305767894371,310,659,409,283,76,0.301772063933287,310,0,409,0,76,0.138116747741487,0.543606671299514,0.238664002779708
"dense","d","e","n","s","e","dens",7647,1.32852675469076,4990,0.866921473245309,310,659,409,256,594,0.387074357192495,310,0,409,256,0,0.169388464211258,0.622437456567061,0.343771716469771
"denty","d","e","n","t","y","denty",7302,1.2685892981237,4645,0.806984016678249,310,659,409,446,664,0.432244614315497,310,0,409,446,664,0.317755385684503,0.641330785267547,0.44006254343294
"deota","d","e","o","t","a","deota",9079,1.5773106323836,2560,0.444753300903405,310,659,483,446,177,0.36049339819319,310,0,0,446,0,0.131341209173037,0.664697706740792,0.209694232105629
"depas","d","e","p","a","s","depas",9503,1.65097289784573,4666,0.810632383599722,310,659,168,338,1763,0.562543432939541,310,0,168,0,1763,0.389332870048645,0.834650799166088,0.494657748436414
"depoh","d","e","p","o","h","depoh",7122,1.23731758165393,2783,0.483495482974288,310,659,168,261,191,0.276059763724809,310,0,168,0,191,0.116226546212648,0.516374218207088,0.208043780403058
"depot","d","e","p","o","t","depot",7793,1.3538915913829,3454,0.600069492703266,310,659,168,261,359,0.305246699096595,310,0,168,0,359,0.145413481584434,0.567407922168172,0.259077484364142
"depth","d","e","p","t","h","depth",6901,1.19892286309937,4244,0.737317581653926,310,659,168,446,191,0.308200138985407,310,0,168,446,191,0.193710910354413,0.530880820013899,0.329612578179291
"derah","d","e","r","a","h","derah",8524,1.48088950660181,3687,0.640548992355803,310,659,474,338,191,0.342599027102154,310,0,474,0,191,0.169388464211258,0.627171646977067,0.287178596247394
"derat","d","e","r","a","t","derat",9195,1.59746351633079,4358,0.757123002084781,310,659,474,338,359,0.37178596247394,310,0,474,0,359,0.198575399583044,0.678205350938152,0.338212300208478
"deray","d","e","r","a","y","deray",8601,1.49426685198054,3764,0.653926337734538,310,659,474,338,664,0.424774148714385,310,0,474,0,664,0.251563585823489,0.692147324530924,0.352154273801251
"derby","d","e","r","b","y","derby",7089,1.23158443363447,4432,0.76997915218902,310,659,474,98,664,0.383078526754691,310,0,474,98,664,0.268589298123697,0.595205003474635,0.393936761640028
"deric","d","e","r","i","c","deric",8011,1.39176511466296,3816,0.662960389159138,310,659,474,283,47,0.308026407227241,310,0,474,0,47,0.144371091035441,0.578961084086171,0.274018415566366
"derma","d","e","r","m","a","derma",8527,1.4814107018763,3690,0.641070187630299,310,659,474,187,177,0.313933287004865,310,0,474,187,0,0.168693537178596,0.605802640722724,0.286787699791522
"derry","d","e","r","r","y","dery",6421,1.11553161917999,3764,0.653926337734538,310,659,474,309,664,0.419735927727589,310,0,474,309,664,0.305246699096595,0.593684850590688,0.392416608756081
"desex","d","e","s","e","x","desx",6566,1.14072272411397,3909,0.67911744266852,310,659,247,1227,29,0.429464906184851,310,0,247,0,29,0.10180681028492,0.60727936066713,0.24613446838082
"desma","d","e","s","m","a","desma",9402,1.63342599027102,4565,0.793085476025017,310,659,247,187,177,0.27449617790132,310,0,247,187,0,0.129256428075052,0.614228630993746,0.295213690062543
"dessa","d","e","s","s","a","desa",8609,1.49565670604587,3772,0.655316191799861,310,659,247,256,177,0.286483669214732,310,0,247,256,0,0.141243919388464,0.588776928422516,0.269761987491313
"desyl","d","e","s","y","l","desyl",8729,1.51650451702571,6072,1.05489923558026,310,659,247,40,201,0.253127171646977,310,0,247,40,201,0.138637943015983,0.568971507991661,0.367703266157054
"detar","d","e","t","a","r","detar",9195,1.59746351633079,4358,0.757123002084781,310,659,279,338,400,0.34503127171647,310,0,279,0,400,0.171820708825573,0.658139332870049,0.318146282140375
"detax","d","e","t","a","x","detax",7534,1.30889506601807,2697,0.468554551772064,310,659,279,338,29,0.280576789437109,310,0,279,0,29,0.107366226546213,0.537656358582349,0.197663307852675
"deter","d","e","t","e","r","detr",7015,1.21872828353023,4358,0.757123002084781,310,659,279,1227,400,0.499478804725504,310,0,279,0,400,0.171820708825573,0.679291174426685,0.318146282140375
"detin","d","e","t","i","n","detin",7973,1.38516330785268,3778,0.656358582348853,310,659,279,283,202,0.301077136900625,310,0,279,0,202,0.137421820708826,0.572098679638638,0.267156011118833
"detur","d","e","t","u","r","detur",8082,1.4041000694927,4358,0.757123002084781,310,659,279,153,400,0.312890896455872,310,0,279,0,400,0.171820708825573,0.58569318971508,0.318146282140375
"deuce","d","e","u","c","e","deuc",5742,0.997567755385685,2018,0.350590687977762,310,659,312,209,594,0.362056984016678,310,0,0,209,0,0.0901667824878388,0.52093467685893,0.15527275886032
"devil","d","e","v","i","l","devil",7035,1.22220291869354,2840,0.493398193189715,310,659,120,283,201,0.273280055594163,310,0,120,0,201,0.109624739402363,0.510510771369006,0.205568102849201
"devow","d","e","v","o","w","devow",6246,1.08512856150104,1907,0.331306462821404,310,659,120,261,27,0.239228630993746,310,0,120,0,27,0.0793954134815844,0.45070361362057,0.142373175816539
"dewan","d","e","w","a","n","dewan",7654,1.32974287699792,2817,0.489402362751911,310,659,97,338,202,0.279013203613621,310,0,97,0,202,0.105802640722724,0.541695621959694,0.201702571230021
"dewax","d","e","w","a","x","dewax",6573,1.14193884642113,1736,0.301598332175122,310,659,97,338,29,0.248957609451008,310,0,97,0,29,0.0757470465601112,0.472202918693537,0.132209867963864
"dewer","d","e","w","e","r","dewr",6054,1.05177206393329,3397,0.590166782487839,310,659,97,1227,400,0.467859624739402,310,0,97,0,400,0.140201528839472,0.613837734537874,0.252692842251564
"dhabb","d","h","a","b","b","dhab",4737,0.822967338429465,2557,0.444232105628909,310,270,604,98,23,0.226719944405837,310,270,0,98,23,0.12178596247394,0.375781792911744,0.202397498262682
"dhava","d","h","a","v","a","dhav",4377,0.760423905489924,2197,0.381688672689368,310,270,604,60,177,0.246872828353023,310,270,0,60,0,0.111188325225851,0.375260597637248,0.17881341209173
"dheri","d","h","e","r","i","dheri",7882,1.36935371785962,3687,0.640548992355803,310,270,396,309,44,0.230889506601807,310,270,0,309,0,0.154447533009034,0.515505559416261,0.275972897845726
"dhobi","d","h","o","b","i","dhobi",5777,1.00364836692147,2557,0.444232105628909,310,270,483,98,44,0.209346768589298,310,270,0,98,0,0.117790132036136,0.407922168172342,0.199400625434329
"dhole","d","h","o","l","e","dhole",7661,1.33095899930507,3322,0.577136900625434,310,270,483,364,594,0.351111883252259,310,270,0,364,0,0.164002779708131,0.596073662265462,0.267286309937457
